UserID,Username,LoginTime,IPAddress,LocationCity,LocationCountry,DeviceType,LoginStatus,SessionDuration,RiskScore,is_anomaly,anomaly_score
USR001,john.smith,2025-08-31 16:40:10.460591,192.168.13.68,Houston,Germany,Tablet,Success,438.0,25.01991446319558,0,-0.5387780649201325
USR003,mike.wilson,2025-08-17 19:58:10.460591,192.168.148.146,San Antonio,Germany,Tablet,Success,54.0,54.58674092165816,0,-0.555933038333802
USR003,mike.wilson,2025-08-28 19:29:10.460591,192.168.160.67,Philadelphia,UK,Tablet,Success,57.0,42.48303424935519,0,-0.4651172815275226
USR002,sarah.jones,2025-09-09 15:45:10.460591,192.168.175.17,Phoenix,France,Laptop,Success,122.0,26.679608123408517,0,-0.44953665616461147
USR005,david.garcia,2025-08-26 05:39:10.460591,192.168.130.24,Chicago,USA,Desktop,Success,404.0,33.79809153164612,1,-0.5846601395878968
USR002,sarah.jones,2025-08-17 15:24:10.460591,192.168.128.211,Chicago,UK,Tablet,Success,451.0,38.88980937250912,0,-0.5586856902757208
USR003,mike.wilson,2025-08-14 14:57:10.460591,192.168.226.117,Chicago,Canada,Desktop,Success,190.0,21.493336700092676,0,-0.5125250374577093
USR004,lisa.brown,2025-08-12 18:28:10.460591,192.168.151.171,New York,Canada,Mobile,Success,182.0,39.51609395403944,0,-0.46627211199922936
USR001,john.smith,2025-08-28 15:49:10.460591,192.168.220.234,Philadelphia,France,Mobile,Success,167.0,26.601606077370533,0,-0.46013562579789374
USR001,john.smith,2025-08-11 11:31:10.460591,192.168.203.9,Philadelphia,France,Mobile,Success,96.0,35.24002169997873,0,-0.4898057126916246
USR005,david.garcia,2025-09-08 01:44:10.460591,192.168.228.20,San Antonio,Germany,Desktop,Success,457.0,62.2639951383834,1,-0.6101944714643398
USR002,sarah.jones,2025-08-16 10:10:10.460591,192.168.179.4,Houston,France,Tablet,Success,460.0,27.514544070063923,0,-0.5449590754119319
USR002,sarah.jones,2025-08-25 16:29:10.460591,192.168.174.202,Houston,Germany,Mobile,Success,372.0,36.06557365158298,0,-0.45728608514639724
USR003,mike.wilson,2025-08-31 21:42:10.460591,192.168.21.194,San Antonio,France,Mobile,Success,22.0,40.26350836216374,0,-0.5329858664312267
USR004,lisa.brown,2025-09-04 20:59:10.460591,192.168.251.195,Los Angeles,Germany,Mobile,Success,32.0,35.93639583206447,0,-0.45522627814911865
USR005,david.garcia,2025-09-09 18:54:10.460591,192.168.29.110,San Antonio,Canada,Desktop,Success,428.0,39.43873078543842,0,-0.509532621130448
USR004,lisa.brown,2025-08-24 03:33:10.460591,192.168.41.88,Philadelphia,France,Tablet,Success,472.0,56.84621523392663,1,-0.6088238877859025
USR005,david.garcia,2025-08-14 14:40:10.460591,192.168.215.135,Los Angeles,USA,Laptop,Success,475.0,2.938534498923218,0,-0.5147208953544863
USR001,john.smith,2025-08-26 18:04:10.460591,192.168.254.185,Phoenix,USA,Mobile,Success,54.0,7.045533961499066,0,-0.50810945442077
USR004,lisa.brown,2025-08-11 11:02:10.460591,192.168.182.206,San Antonio,Germany,Mobile,Success,276.0,27.065727153869485,0,-0.49422446165873146
USR005,david.garcia,2025-09-04 20:16:10.460591,192.168.83.127,New York,France,Desktop,Success,295.0,39.15430162210407,0,-0.4871355736296291
USR002,sarah.jones,2025-09-03 18:12:10.460591,192.168.186.1,Houston,USA,Tablet,Success,367.0,5.467686567145233,0,-0.5047480471672531
USR003,mike.wilson,2025-09-08 23:14:10.460591,192.168.9.149,Philadelphia,UK,Desktop,Success,95.0,58.3578745710438,0,-0.5168599461323807
USR005,david.garcia,2025-08-30 13:03:10.460591,192.168.34.255,Phoenix,UK,Desktop,Success,218.0,23.65278835371155,0,-0.5437688199682692
USR002,sarah.jones,2025-08-21 15:35:10.460591,192.168.219.85,Houston,USA,Laptop,Success,38.0,0.0,0,-0.5033551761902636
USR003,mike.wilson,2025-09-10 14:10:10.460591,192.168.144.247,San Antonio,USA,Mobile,Success,433.0,0.0,0,-0.5056088957225183
USR005,david.garcia,2025-09-05 14:52:10.460591,192.168.162.234,Philadelphia,Canada,Mobile,Success,200.0,26.176987768130804,0,-0.4949285584818431
USR001,john.smith,2025-08-17 15:41:10.460591,192.168.199.29,New York,Germany,Desktop,Success,312.0,38.8416181678705,0,-0.521739634793866
USR001,john.smith,2025-08-20 19:22:10.460591,192.168.17.231,Los Angeles,Germany,Desktop,Success,167.0,49.48557304227606,0,-0.47667742406579505
USR003,mike.wilson,2025-09-06 16:06:10.460591,192.168.243.72,Los Angeles,Canada,Laptop,Success,67.0,29.502418106938944,0,-0.5254491258932736
USR005,david.garcia,2025-09-09 16:24:10.460591,192.168.35.147,Philadelphia,France,Desktop,Success,151.0,23.33589330932186,0,-0.47854145569556433
USR005,david.garcia,2025-09-06 23:56:10.460591,192.168.144.24,Phoenix,Germany,Desktop,Success,227.0,53.94225078441422,0,-0.5623027661155767
USR003,mike.wilson,2025-09-05 21:27:10.460591,192.168.190.247,Chicago,Canada,Tablet,Success,208.0,35.37783638207281,0,-0.5250869388685995
USR005,david.garcia,2025-08-26 20:52:10.460591,192.168.24.109,San Antonio,USA,Laptop,Success,85.0,16.21451571041292,0,-0.5076274050914126
USR002,sarah.jones,2025-08-21 14:35:10.460591,192.168.117.143,San Antonio,USA,Laptop,Success,293.0,0.0,0,-0.5011752063149866
USR002,sarah.jones,2025-08-17 14:04:10.460591,192.168.188.83,New York,France,Desktop,Success,333.0,32.25260740331044,0,-0.5134051454008675
USR003,mike.wilson,2025-09-06 14:26:10.460591,192.168.139.246,Houston,France,Desktop,Success,475.0,37.54541425639249,0,-0.5121590628132033
USR001,john.smith,2025-08-25 23:42:10.460591,192.168.68.56,New York,France,Desktop,Success,405.0,55.97299552781059,0,-0.5313125410725638
USR002,sarah.jones,2025-08-15 16:06:10.460591,192.168.101.45,Phoenix,Canada,Desktop,Success,369.0,31.162299184140558,0,-0.48349694298309176
USR003,mike.wilson,2025-08-11 14:56:10.460591,192.168.186.131,San Antonio,UK,Mobile,Success,317.0,34.93460155014343,0,-0.47089342490511643
USR004,lisa.brown,2025-08-29 10:57:10.460591,192.168.124.58,Los Angeles,Canada,Laptop,Success,432.0,26.866804064650896,0,-0.4983750557340498
USR001,john.smith,2025-08-13 01:42:10.460591,192.168.218.67,Phoenix,UK,Mobile,Success,441.0,52.348619956506525,0,-0.5531212273636511
USR002,sarah.jones,2025-09-03 19:14:10.460591,192.168.76.37,Los Angeles,France,Laptop,Success,27.0,53.605513712085326,0,-0.46029336754143824
USR001,john.smith,2025-08-26 15:50:10.460591,192.168.131.249,San Antonio,UK,Mobile,Success,136.0,24.63654170863805,0,-0.48093167771456996
USR001,john.smith,2025-08-31 17:05:10.460591,192.168.1.140,Philadelphia,UK,Mobile,Success,448.0,36.13454644151271,0,-0.5222194850694053
USR001,john.smith,2025-08-22 14:49:10.460591,192.168.155.120,Philadelphia,USA,Laptop,Success,427.0,0.0,0,-0.5100184467447498
USR003,mike.wilson,2025-08-24 07:19:10.460591,192.168.179.215,Phoenix,France,Tablet,Success,310.0,53.23897538027844,1,-0.5773438774504613
USR001,john.smith,2025-08-29 12:53:10.460591,192.168.165.235,Phoenix,Canada,Mobile,Success,390.0,37.08459509194549,0,-0.49304701287763597
USR004,lisa.brown,2025-08-16 14:08:10.460591,192.168.245.227,Phoenix,UK,Tablet,Success,119.0,20.090313389689292,0,-0.5408362528123533
USR002,sarah.jones,2025-09-07 13:22:10.460591,192.168.225.206,New York,France,Tablet,Success,191.0,31.990489352142387,0,-0.5349014316011795
USR001,john.smith,2025-08-22 13:35:10.460591,192.168.24.219,Los Angeles,USA,Desktop,Success,42.0,9.630348766290403,0,-0.5267692274421375
USR002,sarah.jones,2025-08-26 17:43:10.460591,192.168.172.111,San Antonio,France,Tablet,Success,345.0,27.76241290903922,0,-0.4912957137949893
USR002,sarah.jones,2025-08-30 22:50:10.460591,192.168.229.127,New York,UK,Desktop,Success,302.0,50.065557249058465,0,-0.5438454645149866
USR003,mike.wilson,2025-08-11 13:22:10.460591,192.168.25.97,Houston,Germany,Mobile,Success,276.0,25.038127580410812,0,-0.462160272420482
USR002,sarah.jones,2025-08-14 21:49:10.460591,192.168.199.59,New York,France,Laptop,Failed,,78.58243097361459,1,-0.6066022110065358
USR001,john.smith,2025-08-15 19:40:10.460591,192.168.58.33,Phoenix,UK,Tablet,Failed,,92.92706111178212,1,-0.6380280675153012
USR001,john.smith,2025-08-22 16:05:10.460591,192.168.206.156,San Antonio,UK,Desktop,Success,373.0,36.46617267775315,0,-0.5064060785773838
USR003,mike.wilson,2025-08-12 19:02:10.460591,192.168.117.206,Los Angeles,Germany,Tablet,Success,19.0,45.57264597809148,0,-0.4583366876347718
USR002,sarah.jones,2025-09-09 03:38:10.460591,192.168.18.175,Phoenix,France,Laptop,Success,450.0,64.66153514978977,0,-0.5359986035576477
USR003,mike.wilson,2025-09-09 23:32:10.460591,192.168.98.255,Philadelphia,UK,Tablet,Success,207.0,50.30312488816753,0,-0.4960981804601003
USR002,sarah.jones,2025-08-31 22:07:10.460591,192.168.251.227,Phoenix,France,Tablet,Success,387.0,37.85554993272587,0,-0.5305830737862013
USR005,david.garcia,2025-08-31 15:12:10.460591,192.168.109.120,Los Angeles,France,Laptop,Failed,,71.04026187663764,1,-0.6473635094372523
USR002,sarah.jones,2025-08-24 17:23:10.460591,192.168.15.244,Los Angeles,Canada,Laptop,Success,327.0,33.11912220292669,0,-0.5316244376723617
USR002,sarah.jones,2025-08-24 18:30:10.460591,192.168.110.231,San Antonio,UK,Laptop,Success,22.0,38.9457397428002,0,-0.5338463213288457
USR004,lisa.brown,2025-08-13 10:42:10.460591,192.168.181.43,Los Angeles,UK,Mobile,Success,287.0,34.69713160335873,0,-0.4661421584658265
USR002,sarah.jones,2025-08-12 15:19:10.460591,192.168.100.100,Philadelphia,Canada,Mobile,Success,60.0,39.14804101208762,0,-0.4561933004015142
USR005,david.garcia,2025-08-28 18:43:10.460591,192.168.251.37,New York,USA,Mobile,Success,35.0,12.346501545106715,0,-0.4934685674574493
USR004,lisa.brown,2025-08-27 15:24:10.460591,192.168.217.83,San Antonio,Germany,Desktop,Success,303.0,34.31728387487149,0,-0.4679037700689984
USR001,john.smith,2025-09-04 16:50:10.460591,192.168.194.129,Chicago,UK,Tablet,Success,98.0,30.685291318052318,0,-0.516637205843941
USR004,lisa.brown,2025-08-11 16:20:10.460591,192.168.34.115,New York,France,Tablet,Success,266.0,37.32065687344537,0,-0.4783549877058527
USR004,lisa.brown,2025-09-05 22:16:10.460591,192.168.214.88,New York,UK,Tablet,Success,208.0,38.15958270233402,0,-0.48831767964796846
USR004,lisa.brown,2025-08-14 13:48:10.460591,192.168.3.86,Los Angeles,France,Tablet,Success,132.0,24.59861206536551,0,-0.4810907017750465
USR001,john.smith,2025-08-27 21:28:10.460591,192.168.72.254,Phoenix,Germany,Laptop,Success,22.0,39.95128184117577,0,-0.4702946719242818
USR005,david.garcia,2025-08-19 13:46:10.460591,192.168.112.128,Los Angeles,Canada,Mobile,Success,279.0,37.28192840568374,0,-0.49687100432963144
USR001,john.smith,2025-08-11 13:23:10.460591,192.168.123.212,Houston,France,Tablet,Success,341.0,33.69832960862858,0,-0.5091999324697656
USR005,david.garcia,2025-08-29 13:10:10.460591,192.168.23.206,New York,Germany,Mobile,Success,285.0,38.32770617526433,0,-0.4682716854732614
USR003,mike.wilson,2025-08-27 17:49:10.460591,192.168.136.151,Houston,Canada,Laptop,Success,305.0,38.67606365129942,0,-0.4579963269409274
USR003,mike.wilson,2025-08-11 13:25:10.460591,192.168.143.179,New York,France,Mobile,Success,403.0,32.84131608714531,0,-0.45083690666968457
USR001,john.smith,2025-08-18 14:02:10.460591,192.168.111.38,Phoenix,France,Tablet,Success,159.0,24.338874439017996,0,-0.5072767603365788
USR004,lisa.brown,2025-08-25 16:40:10.460591,192.168.105.151,Phoenix,France,Mobile,Failed,,64.48326961486316,1,-0.6058720646808354
USR003,mike.wilson,2025-08-25 19:58:10.460591,192.168.211.227,Chicago,Canada,Tablet,Success,291.0,47.876916029317016,0,-0.5246082392414875
USR002,sarah.jones,2025-09-03 20:18:10.460591,192.168.212.241,Houston,UK,Laptop,Success,287.0,46.21909258744547,0,-0.4633958917636624
USR005,david.garcia,2025-09-09 19:51:10.460591,192.168.95.105,Philadelphia,UK,Tablet,Success,70.0,44.679537452610624,0,-0.48132027874949534
USR003,mike.wilson,2025-08-21 17:01:10.460591,192.168.67.149,San Antonio,Canada,Mobile,Success,105.0,21.54943713268872,0,-0.4934094757032117
USR003,mike.wilson,2025-08-30 15:26:10.460591,192.168.3.239,Houston,USA,Mobile,Success,195.0,2.950956712088293,0,-0.542516818700866
USR005,david.garcia,2025-08-18 18:10:10.460591,192.168.108.183,Chicago,USA,Laptop,Success,262.0,14.029240216722382,0,-0.5319337018216342
USR004,lisa.brown,2025-09-07 17:18:10.460591,192.168.30.29,Houston,France,Tablet,Success,252.0,36.665703246467444,0,-0.5318073562414678
USR003,mike.wilson,2025-08-17 19:25:10.460591,192.168.84.157,San Antonio,France,Desktop,Failed,,80.69646026992766,1,-0.6712094978405436
USR002,sarah.jones,2025-09-02 12:04:10.460591,192.168.70.52,Philadelphia,Canada,Mobile,Success,268.0,39.81022288858683,0,-0.46670288706376334
USR004,lisa.brown,2025-09-05 05:38:10.460591,192.168.229.234,New York,Germany,Desktop,Success,347.0,52.79451883087704,0,-0.5191518516817385
USR003,mike.wilson,2025-09-05 15:45:10.460591,192.168.70.174,Phoenix,UK,Tablet,Success,280.0,32.28628652336861,0,-0.463974311930668
USR004,lisa.brown,2025-09-01 15:32:10.460591,192.168.173.225,Los Angeles,Canada,Desktop,Success,273.0,23.599718116393113,0,-0.5112679450928971
USR004,lisa.brown,2025-09-10 13:22:10.460591,192.168.241.214,Chicago,Germany,Tablet,Success,478.0,26.137866002444675,0,-0.48823042751642126
USR002,sarah.jones,2025-08-21 13:36:10.460591,192.168.68.78,New York,Germany,Desktop,Success,121.0,34.79993217865473,0,-0.45168904663995363
USR002,sarah.jones,2025-08-24 14:38:10.460591,192.168.253.1,Houston,Germany,Laptop,Success,353.0,28.456392294382756,0,-0.5123835623896669
USR001,john.smith,2025-08-27 21:48:10.460591,192.168.218.25,New York,Canada,Laptop,Success,370.0,48.96392635549926,0,-0.4926756885571332
USR002,sarah.jones,2025-08-28 11:18:10.460591,192.168.178.2,Philadelphia,USA,Desktop,Success,90.0,4.206280311545303,0,-0.5187058548030262
USR002,sarah.jones,2025-08-12 22:32:10.460591,192.168.247.239,Phoenix,France,Mobile,Success,248.0,39.2387163346318,0,-0.47473325483473
USR003,mike.wilson,2025-08-13 10:18:10.460591,192.168.240.136,Philadelphia,France,Laptop,Success,174.0,39.64021604862491,0,-0.4585501980600689
USR004,lisa.brown,2025-08-31 03:56:10.460591,192.168.2.235,Los Angeles,France,Laptop,Success,245.0,53.26865761975461,1,-0.5886703038305848
USR004,lisa.brown,2025-08-15 15:01:10.460591,192.168.45.167,Los Angeles,UK,Laptop,Success,106.0,37.70385536110062,0,-0.45992367872839734
USR001,john.smith,2025-09-07 19:48:10.460591,192.168.199.25,Phoenix,France,Laptop,Success,265.0,50.90842540684077,0,-0.5386832725501941
USR002,sarah.jones,2025-08-28 21:50:10.460591,192.168.206.29,Phoenix,Germany,Tablet,Success,371.0,40.547420940826996,0,-0.47097808027796395
USR002,sarah.jones,2025-09-07 16:15:10.460591,192.168.233.65,Phoenix,Canada,Tablet,Success,88.0,31.768110859424052,0,-0.5425618372238371
USR001,john.smith,2025-09-10 16:24:10.460591,192.168.123.193,Chicago,UK,Desktop,Success,334.0,34.70513890830347,0,-0.5055695416892504
USR002,sarah.jones,2025-08-23 13:34:10.460591,192.168.222.248,Houston,Canada,Laptop,Success,190.0,39.527961713874625,0,-0.5354740028172954
USR005,david.garcia,2025-08-25 14:04:10.460591,192.168.199.239,Los Angeles,France,Tablet,Success,17.0,39.594277604524706,0,-0.502636086876416
USR004,lisa.brown,2025-08-23 12:18:10.460591,192.168.162.81,San Antonio,Germany,Mobile,Success,156.0,29.144565567200413,0,-0.5396285396502271
USR003,mike.wilson,2025-08-29 15:15:10.460591,192.168.78.231,New York,Germany,Laptop,Success,385.0,24.529580754839877,0,-0.4373874756232316
USR004,lisa.brown,2025-08-14 20:30:10.460591,192.168.188.71,Los Angeles,USA,Laptop,Success,361.0,18.325325287178284,0,-0.49083289379024075
USR002,sarah.jones,2025-08-15 19:43:10.460591,192.168.59.23,Philadelphia,UK,Tablet,Success,24.0,42.36770667417973,0,-0.47680200183932003
USR001,john.smith,2025-08-28 20:38:10.460591,192.168.42.77,Philadelphia,USA,Mobile,Success,473.0,17.10350667985101,0,-0.49947564408498796
USR004,lisa.brown,2025-08-29 17:04:10.460591,192.168.178.224,San Antonio,France,Laptop,Success,361.0,24.544838104234955,0,-0.47524357923770766
USR002,sarah.jones,2025-08-11 11:08:10.460591,192.168.169.187,New York,France,Laptop,Success,387.0,28.450014675136906,0,-0.475654690296003
USR003,mike.wilson,2025-09-06 17:37:10.460591,192.168.6.108,Phoenix,France,Desktop,Success,180.0,20.62467708501746,0,-0.5334607248263366
USR002,sarah.jones,2025-08-16 00:00:10.460591,192.168.174.236,New York,France,Desktop,Success,38.0,57.181664757528765,1,-0.5962384821511838
USR002,sarah.jones,2025-09-04 16:07:10.460591,192.168.3.43,Houston,UK,Laptop,Success,341.0,24.928956501048578,0,-0.45633806727147136
USR005,david.garcia,2025-08-12 18:05:10.460591,192.168.223.56,Chicago,USA,Mobile,Success,385.0,4.09626226593614,0,-0.5357955984800026
USR001,john.smith,2025-08-14 02:24:10.460591,192.168.78.180,Philadelphia,Germany,Mobile,Success,216.0,69.85175966852346,0,-0.5655248116016326
USR003,mike.wilson,2025-08-13 21:49:10.460591,192.168.115.126,New York,France,Mobile,Success,259.0,44.95857282214276,0,-0.4552110409381177
USR003,mike.wilson,2025-08-12 17:50:10.460591,192.168.136.12,Los Angeles,Canada,Laptop,Success,120.0,25.87450064473699,0,-0.457872556077481
USR005,david.garcia,2025-08-22 15:12:10.460591,192.168.84.195,San Antonio,Germany,Mobile,Success,280.0,21.63680744162457,0,-0.4970998418733754
USR003,mike.wilson,2025-08-27 07:39:10.460591,192.168.171.189,Los Angeles,Canada,Desktop,Success,434.0,41.55492233470167,0,-0.5001128175603077
USR002,sarah.jones,2025-08-30 13:22:10.460591,192.168.69.112,Houston,USA,Tablet,Success,193.0,5.797477604584939,0,-0.5588939616432195
USR003,mike.wilson,2025-08-28 08:28:10.460591,192.168.250.225,Chicago,Canada,Tablet,Success,443.0,20.845371722369112,0,-0.5571791327140494
USR001,john.smith,2025-08-30 16:04:10.460591,192.168.195.19,Chicago,UK,Desktop,Success,112.0,22.516136449939204,0,-0.558281459792796
USR001,john.smith,2025-09-06 16:56:10.460591,192.168.213.236,San Antonio,Germany,Tablet,Success,35.0,24.711124780577105,0,-0.5536421558973691
USR001,john.smith,2025-08-20 15:48:10.460591,192.168.174.165,Los Angeles,Germany,Mobile,Success,280.0,39.62149774781115,0,-0.4587547797053387
USR001,john.smith,2025-08-23 15:26:10.460591,192.168.229.214,San Antonio,France,Desktop,Success,457.0,23.073683556509597,0,-0.5538690074983796
USR004,lisa.brown,2025-09-09 19:53:10.460591,192.168.189.89,Chicago,USA,Laptop,Success,181.0,15.086740042417748,0,-0.5144998826914102
USR001,john.smith,2025-09-02 07:04:10.460591,192.168.63.84,Houston,France,Desktop,Success,215.0,47.6517182806643,0,-0.5273285715372636
USR002,sarah.jones,2025-08-11 21:19:10.460591,192.168.190.211,San Antonio,France,Mobile,Success,35.0,52.508960553791795,0,-0.5007567020118793
USR004,lisa.brown,2025-09-04 19:18:10.460591,192.168.77.253,Chicago,UK,Mobile,Success,312.0,50.23137319723345,0,-0.4868173413828092
USR003,mike.wilson,2025-08-28 16:05:10.460591,192.168.143.124,Los Angeles,Germany,Laptop,Success,92.0,32.28226400455793,0,-0.4382237763862102
USR003,mike.wilson,2025-08-20 11:15:10.460591,192.168.6.136,Houston,UK,Mobile,Success,472.0,32.41595706982209,0,-0.4625055515577605
USR002,sarah.jones,2025-09-04 17:21:10.460591,192.168.127.191,Phoenix,USA,Laptop,Success,290.0,8.723233022982395,0,-0.48539934036352794
USR005,david.garcia,2025-08-24 17:58:10.460591,192.168.25.99,Houston,France,Tablet,Failed,,62.32406358944094,1,-0.6496125944605526
USR004,lisa.brown,2025-08-14 18:07:10.460591,192.168.102.113,Houston,Canada,Laptop,Success,275.0,23.21344309735254,0,-0.4930031090877475
USR003,mike.wilson,2025-08-11 09:14:10.460591,192.168.34.214,Houston,USA,Laptop,Success,380.0,0.0,0,-0.542897464459398
USR002,sarah.jones,2025-08-13 20:16:10.460591,192.168.149.16,Chicago,Canada,Desktop,Success,340.0,39.23151320763632,0,-0.5033011181876288
USR004,lisa.brown,2025-08-28 10:31:10.460591,192.168.90.50,Chicago,France,Tablet,Success,386.0,21.07379467611581,0,-0.5278162282767525
USR001,john.smith,2025-09-06 18:29:10.460591,192.168.60.50,Philadelphia,Canada,Laptop,Success,268.0,30.59581780089576,0,-0.5332368453110008
USR001,john.smith,2025-09-07 17:54:10.460591,192.168.90.146,Phoenix,France,Tablet,Failed,,73.82935384967845,1,-0.6552131023787922
USR005,david.garcia,2025-08-30 14:14:10.460591,192.168.168.154,Philadelphia,USA,Tablet,Success,387.0,2.126079082111496,1,-0.5736889009294314
USR004,lisa.brown,2025-08-20 04:39:10.460591,192.168.207.144,Chicago,Germany,Desktop,Failed,,100.0,1,-0.6571801135695514
USR003,mike.wilson,2025-09-06 17:40:10.460591,192.168.91.21,New York,UK,Desktop,Success,127.0,26.990495626827446,0,-0.5121645934599512
USR003,mike.wilson,2025-08-24 18:22:10.460591,192.168.206.152,Chicago,Canada,Laptop,Success,458.0,38.001569107447416,0,-0.5505274693384308
USR003,mike.wilson,2025-08-20 16:23:10.460591,192.168.105.70,Houston,Germany,Tablet,Success,324.0,37.762148257148155,0,-0.4486568665021058
USR002,sarah.jones,2025-08-25 12:33:10.460591,192.168.121.77,San Antonio,Germany,Tablet,Failed,,65.68393370381484,1,-0.6237919428642275
USR001,john.smith,2025-08-28 17:50:10.460591,192.168.169.194,Phoenix,France,Desktop,Success,180.0,31.89008142144365,0,-0.48596104721330347
USR004,lisa.brown,2025-09-09 19:15:10.460591,192.168.173.253,Chicago,France,Desktop,Success,74.0,50.78047519359136,0,-0.49707573733990423
USR005,david.garcia,2025-08-26 18:27:10.460591,192.168.236.103,Los Angeles,UK,Laptop,Success,342.0,23.32403443698515,0,-0.46744490188340215
USR002,sarah.jones,2025-08-21 18:25:10.460591,192.168.43.144,Phoenix,Germany,Laptop,Success,464.0,24.276338196448,0,-0.44898583438627937
USR003,mike.wilson,2025-08-26 21:26:10.460591,192.168.147.149,Los Angeles,Germany,Desktop,Success,301.0,45.599239378803745,0,-0.4671569856527334
USR005,david.garcia,2025-09-10 15:56:10.460591,192.168.105.181,San Antonio,Germany,Laptop,Success,97.0,21.185199177638147,0,-0.48039938338810484
USR003,mike.wilson,2025-08-19 15:57:10.460591,192.168.237.133,Phoenix,France,Tablet,Success,470.0,27.084759114668167,0,-0.467366305998191
USR001,john.smith,2025-08-12 12:16:10.460591,192.168.217.248,Philadelphia,Germany,Tablet,Success,347.0,34.992639270555486,0,-0.4801459913729393
USR001,john.smith,2025-08-30 06:21:10.460591,192.168.57.198,Houston,France,Desktop,Success,386.0,47.452970679129635,1,-0.5773898427547941
USR003,mike.wilson,2025-08-22 08:52:10.460591,192.168.80.33,Los Angeles,UK,Mobile,Success,249.0,25.70622621814761,0,-0.4966546451122338
USR002,sarah.jones,2025-08-30 15:34:10.460591,192.168.193.210,San Antonio,UK,Desktop,Success,436.0,38.37810192701941,0,-0.5365149681699953
USR003,mike.wilson,2025-08-19 15:21:10.460591,192.168.47.67,Chicago,Canada,Desktop,Success,328.0,24.988302391832654,0,-0.5058850162729195
USR005,david.garcia,2025-09-03 19:18:10.460591,192.168.188.26,Los Angeles,Germany,Desktop,Failed,,82.088196611749,1,-0.6165012208345195
USR003,mike.wilson,2025-08-27 18:21:10.460591,192.168.13.237,Philadelphia,UK,Laptop,Success,72.0,20.640279045965933,0,-0.44783180242309295
USR005,david.garcia,2025-08-28 10:01:10.460591,192.168.131.43,Los Angeles,Canada,Desktop,Success,436.0,27.83718352278631,0,-0.523776252097802
USR004,lisa.brown,2025-08-12 17:41:10.460591,192.168.73.183,Chicago,USA,Mobile,Success,342.0,2.336742412347082,0,-0.5258196585730806
USR004,lisa.brown,2025-08-19 20:18:10.460591,192.168.220.127,Phoenix,Canada,Desktop,Success,207.0,50.030597997087696,0,-0.502714985972965
USR002,sarah.jones,2025-08-12 15:13:10.460591,192.168.232.174,Phoenix,Germany,Tablet,Success,125.0,24.984856460101003,0,-0.46170565036686595
USR001,john.smith,2025-09-08 09:28:10.460591,192.168.143.106,San Antonio,France,Tablet,Success,54.0,21.773789061179233,0,-0.5599142150348634
USR003,mike.wilson,2025-08-19 20:05:10.460591,192.168.111.32,Philadelphia,Germany,Mobile,Success,18.0,41.926301608111416,0,-0.443700868659573
USR004,lisa.brown,2025-08-24 08:56:10.460591,192.168.185.235,Phoenix,France,Mobile,Success,188.0,36.50678646078433,0,-0.5491629302068092
USR002,sarah.jones,2025-08-20 19:00:10.460591,192.168.74.36,San Antonio,Germany,Mobile,Success,396.0,47.07012234183183,0,-0.4761175538421904
USR002,sarah.jones,2025-08-21 15:23:10.460591,192.168.67.188,Los Angeles,Germany,Mobile,Success,203.0,34.67447572381228,0,-0.4403572632149235
USR005,david.garcia,2025-09-03 08:52:10.460591,192.168.127.32,New York,USA,Tablet,Success,443.0,2.5028713906124427,0,-0.5506075044156904
USR001,john.smith,2025-08-18 03:42:10.460591,192.168.176.194,Phoenix,France,Laptop,Success,253.0,61.44759310899857,0,-0.5496401192601519
USR003,mike.wilson,2025-09-10 15:08:10.460591,192.168.247.220,New York,France,Desktop,Success,179.0,30.13244391207288,0,-0.4480181805058234
USR003,mike.wilson,2025-09-06 18:50:10.460591,192.168.137.68,Houston,Canada,Mobile,Success,213.0,35.883507397677526,0,-0.5215126266910074
USR002,sarah.jones,2025-08-12 15:07:10.460591,192.168.108.125,Phoenix,Germany,Mobile,Success,474.0,36.72749263640621,0,-0.4426604806823918
USR004,lisa.brown,2025-08-24 08:36:10.460591,192.168.84.155,Houston,France,Desktop,Success,55.0,28.6788137302321,0,-0.567453122071451
USR003,mike.wilson,2025-09-09 00:21:10.460591,192.168.195.244,Chicago,UK,Tablet,Success,159.0,53.829140602760134,1,-0.5808886548524528
USR003,mike.wilson,2025-09-10 14:31:10.460591,192.168.212.18,Chicago,Canada,Laptop,Success,474.0,31.26204522724763,0,-0.48511832887853285
USR004,lisa.brown,2025-09-05 12:01:10.460591,192.168.95.227,Philadelphia,France,Laptop,Success,341.0,24.72560014430071,0,-0.4677288591235273
USR001,john.smith,2025-08-27 21:10:10.460591,192.168.115.237,Philadelphia,Germany,Desktop,Success,376.0,50.93747206157017,0,-0.4845224891971538
USR004,lisa.brown,2025-09-03 17:48:10.460591,192.168.180.122,New York,Canada,Mobile,Success,288.0,35.222365562847216,0,-0.46804161398273836
USR003,mike.wilson,2025-08-22 17:01:10.460591,192.168.227.11,New York,Germany,Tablet,Success,416.0,30.681563602663786,0,-0.44442497058671115
USR002,sarah.jones,2025-08-15 23:25:10.460591,192.168.185.189,Phoenix,Canada,Desktop,Success,313.0,61.86555211274518,0,-0.5427227014972914
USR003,mike.wilson,2025-08-11 15:34:10.460591,192.168.85.241,Los Angeles,USA,Laptop,Success,375.0,0.0,0,-0.5030004332561733
